wkt_geom,id,name,desc,ModeType,Rh1_Wd/h,Rd2_Wd/h,NRh_Wd/h,Rh1_We/h,Rh2_We/h,NRh_We/h
Point (91959.0293776415346656 437617.02122763259103522),1499,Rotterdam Centraal perron A,"Tramlijn 24, Tramlijn 21, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,12,12,9,11,11,7
Point (91716.02943644179322291 437637.02074405056191608),1500,Rotterdam Centraal perron AA,"Buslijn 33, Buslijn 40, BOB-buslijn 1, BOB-buslijn 5 Zone 5300",Bus,23,17,11,19,17,7
Point (91974.02933085375116207 437622.0205288139404729),1501,Rotterdam Centraal perron B,"Tramlijn 8, Tramlijn 4, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,9,8,5,7,7,4
Point (91707.02948764018947259 437620.02053828677162528),1502,Rotterdam Centraal perron BB,"Buslijn 38, BOB-buslijn 2, BOB-buslijn 3, BOB-buslijn 19 Zone 5300",Bus,17,15,12,15,12,8
Point (91960.02925991525989957 437686.02034896629629657),1503,Rotterdam Centraal perron C,Deze halte is tijdelijk komen te vervallen Zone 5300,Bus,4,4,2,3,3,2
Point (91960.02925991525989957 437686.02034896629629657),1504,Rotterdam Centraal perron C,"Tramlijn 24, Tramlijn 21, Tramlijn 23, Tramlijn 25 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,12,12,9,11,11,7
Point (91977.02920940073090605 437685.02046004147268832),1505,Rotterdam Centraal perron D,"Tramlijn 12, Tramlijn 8, Tramlijn 4, Tramlijn 7 Zone 5300 Halte is rolstoeltoegankelijk.",Tram,13,12,9,11,11,8
Point (91689.02943053659691941 437630.02001600991934538),1506,Rotterdam Centraal perron DD,"Buslijn 44, BOB-buslijn 7, BOB-buslijn 11 Zone 5300",Bus,8,6,5,7,5,3
Point (91684.02946851970045827 437633.01970136252930388),1507,Rotterdam Centraal perron EE,"Buslijn 48, BOB-buslijn 8 Zone 5300",Bus,15,12,9,14,13,8
Point (91680.02946319218608551 437635.01977888954570517),1508,Rotterdam Centraal perron FF,"BOB-buslijn 10, BOB-buslijn 17 Zone 5300",Bus,8,6,5,7,5,2
Point (91673.02945660124532878 437635.02054165204754099),1509,Rotterdam Centraal perron GG,BOB-buslijn 16 Zone 5300,Bus,5,4,3,4,3,2
Point (88802.02749877897440456 439016.01430905406596139),1510,Rotterdamse Rijweg,Buslijn 32 Zone 5315,Bus,7,6,5,7,5,4
Point (87667.03302227125095669 436687.01169096014928073),1511,Rotterdamsedijk,BOB-buslijn 2 Zone 5300,Bus,3,3,2,3,2,1
Point (87655.0331466529314639 436648.01088983967201784),1512,Rotterdamsedijk,BOB-buslijn 3 Zone 5300,Bus,6,6,4,5,5,2
Point (87808.03299841069383547 436689.01175182533916086),1513,Rotterdamsedijk,"Buslijn 126, Buslijn 51, Buslijn 54 Zone 5319",Bus,17,14,12,14,12,6
Point (87760.03295865276595578 436699.01137485512299463),1514,Rotterdamsedijk,"Buslijn 51, Buslijn 126, Buslijn 54 Zone 5319",Bus,17,14,12,14,12,6
Point (87738.03305914564407431 436665.01178603753214702),1515,Rotterdamsedijk,"Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.",Tram,5,5,4,4,4,2
Point (87638.03303860055166297 436688.01090732327429578),1516,Rotterdamsedijk,"Tramlijn 24, Tramlijn 21 Zone 5319 Halte is rolstoeltoegankelijk.",Tram,5,5,4,4,4,2
Point (84293.03406102993176319 436844.00347936485195532),1517,Rotterdamseweg,Buslijn 56 Zone 5329,Bus,10,9,7,10,10,5
Point (84210.03368329371733125 437015.00387504417449236),1518,Rotterdamseweg,Buslijn 56 Zone 5329,Bus,10,9,7,10,10,5
Point (87123.03510547229961958 435845.00981524132657796),1519,Rozenburgsestraat,Buslijn 54 Zone 5319,Bus,5,5,4,4,3,1
Point (76758.034041035498376 438046.98534358735196292),1520,Rozenlaan,"Buslijn 126, Buslijn 226 Zone 5349",Bus,9,7,5,7,7,3
Point (76822.03412064390431624 437988.9848997617373243),1521,Rozenlaan,"Buslijn 126, Buslijn 226, BOB-buslijn 9 Zone 5300",Bus,10,8,6,8,8,3
Point (94596.01206057262606919 445722.02657991938758641),1522,Rubenslaan,Buslijn 172 Zone 5320,Bus,3,3,1,2,2,0
Point (94621.01214194610656705 445689.02667539985850453),1523,Rubenslaan,Buslijn 172 Zone 5320,Bus,3,3,1,2,2,0
Point (85970.03450058482121676 436351.00800129753770307),1524,Rubensplein,Buslijn 126 Zone 5319,Bus,5,4,3,3,4,1
Point (85928.03443329874426126 436376.00725112704094499),1525,Rubensplein,"Buslijn 126, BOB-buslijn 2 Zone 5300",Bus,8,7,5,9,10,2
Point (89549.0271128511230927 439090.01539219514233992),1526,Ruggeweg,"Buslijn 32, Buslijn 40 Zone 5315",Bus,10,8,7,9,7,6
Point (89518.02711238843039609 439087.01554698788095266),1527,Ruggeweg,"Buslijn 32, Buslijn 40 Zone 5315",Bus,10,8,7,9,7,6
Point (90624.03289024835976306 436215.01819820562377572),1528,Ruilstraat,Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.,Tram,4,4,2,3,3,2
Point (90663.03274795306788292 436262.01786526275100186),1529,Ruilstraat,Tramlijn 4 Zone 5300 Halte is rolstoeltoegankelijk via deur 1 en 2 van de tram.,Tram,4,4,2,3,3,2
Point (97341.03732534480514005 432463.03166097484063357),1530,Ruimersdijk,"Buslijn 76, Buslijn 70 Zone 5324",Bus,13,13,11,12,12,8
